用户号,一级标签,二级标签,推荐指数,业务品牌,用户状态,状态改变时间,预存款,套餐,销售品,资费,入网时间,销售品生效时间,销售品失效时间,机顶盒编号
10056,偏好语种,其他,0.581125977839,互动电视,正常        ,20130622,0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130622,20130622,20500101,10337
10056,偏好语种,国语,0.537372289908,互动电视,正常        ,20130622,0,,互动标准包-600预存-送快乐点2年(到期停),互动600预存-26.5元-捆快乐点2年,20130622,20130622,20500101,10337
10058,偏好节目类型,恐怖,1.80668808474,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好节目类型,纪录片,1.76370526292,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好节目类型,动作,1.73713494911,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好节目类型,电视剧场,1.73687300251,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好地区,台湾,1.57164461093,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好地区,法国,1.39993871191,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好地区,美国,1.37867884319,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好地区,大陆,1.34937523515,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好语种,法语,0.999537408029,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好语种,其他,0.893036529002,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好语种,国语,0.847400762428,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10058,偏好语种,日语,0.791912798451,互动电视,正常        ,20130622,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130622,20130622,20500101,11000
10059,偏好节目类型,动作,2.2353043503,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好节目类型,大陆剧场,2.20392843865,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好节目类型,恐怖,2.19949678346,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好节目类型,综艺娱乐,2.13341458475,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好地区,台湾,1.30757466079,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好地区,其他国家,1.22534105594,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好地区,美国,1.19813258763,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好地区,法国,1.17965505396,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好语种,法语,1.073082869,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好语种,其他,0.95940581503,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好语种,国语,0.906258518587,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10059,偏好语种,日语,0.842578100578,互动电视,正常        ,20150525,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130623,20130623,20500101,10704
10061,偏好节目类型,欧美剧场,0.877042398343,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好语种,法语,0.836164771689,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好节目类型,广告,0.834134138571,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好语种,德语,0.830822308464,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好地区,其他,0.81760946179,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好地区,台湾,0.811641381179,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好节目类型,恐怖,0.797956394329,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好节目类型,纪录片,0.775320577677,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好地区,法国,0.746429610598,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好地区,美国,0.714679115805,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好语种,国语,0.702221960564,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10061,偏好语种,日语,0.657984898262,互动电视,正常        ,20130628,0,6M融合套餐1(互动+宽带),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还),[互动+宽带6M]互动(26.5元/月)-捆时移回看(前三个月返还)(资费),20130628,20130628,20500101,10568
10064,偏好语种,法语,0.801124691258,互动电视,正常        ,20130628,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645
10064,偏好地区,台湾,0.800205531252,互动电视,正常        ,20130628,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645
10064,偏好地区,其他国家,0.733952640695,互动电视,正常        ,20130628,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645
10064,偏好地区,法国,0.723006732477,互动电视,正常        ,20130628,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645
10064,偏好语种,其他,0.716678936364,互动电视,正常        ,20130628,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645
10064,偏好地区,大陆,0.69729287316,互动电视,正常        ,20130628,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645
10064,偏好语种,国语,0.67434943755,互动电视,正常        ,20130628,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645
10064,偏好语种,日语,0.624184379059,互动电视,正常        ,20130628,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645
10064,偏好节目类型,欧美剧场,0.534110589949,互动电视,正常        ,20130628,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645
10064,偏好节目类型,广告,0.510377842035,互动电视,正常        ,20130628,0,,[互动]优惠购机(388元)(26.5元/月),[互动]优惠购机(388元)(26.5元/月)(资费),20130628,20130628,20500101,10645
10076,偏好节目类型,恐怖,3.27676471501,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好节目类型,综艺娱乐,3.1391033962,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好节目类型,悬念,3.10331716151,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好节目类型,历史,3.06143336085,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好地区,美国,2.07140176277,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好地区,法国,2.02912278478,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好地区,日本,1.91385298849,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好地区,中国,1.82529135882,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好语种,德语,1.41918556508,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好语种,国语,1.26940682324,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好语种,日语,1.20721268999,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10076,偏好语种,英语,1.13657078908,互动电视,正常        ,20130718,0,,互动49元包,互动49元包,20130718,20150901,20500101,10313
10085,偏好节目类型,生活服务,0.794668943868,互动电视,正常        ,20130826,0,,互动49元包,互动49元包,20130713,20150801,20500101,10452
