用户号,一级标签,二级标签,推荐指数
11080,偏好地区,美国,1.26046268325
11080,偏好语种,德语,1.2538576793
11080,偏好地区,法国,1.23209763186
11080,偏好地区,大陆,1.15223165649
11080,偏好语种,国语,1.15072216818
11080,偏好语种,日语,1.10169419759
11080,偏好语种,英语,1.03046928569
11084,偏好节目类型,生活服务,0.794668943868
11084,偏好地区,其他,0.754729709196
11084,偏好语种,德语,0.751231226071
11084,偏好节目类型,广告,0.747338470805
11084,偏好语种,法语,0.72759224671
11084,偏好地区,台湾,0.715761685715
11084,偏好节目类型,恐怖,0.698387201477
11084,偏好节目类型,大陆剧场,0.675676083159
11084,偏好地区,其他国家,0.665922217423
11084,偏好地区,法国,0.665840362248
11084,偏好语种,其他,0.652596429753
11084,偏好语种,国语,0.603461643801
11086,偏好节目类型,广告,2.37392992283
11086,偏好节目类型,电视剧场,2.35552223832
11086,偏好节目类型,大陆剧场,2.32662539487
11086,偏好节目类型,动作,2.28286976976
11086,偏好地区,其他,1.33960520984
11086,偏好地区,美国,1.28334858646
11086,偏好地区,法国,1.26792059202
11086,偏好地区,大陆,1.18613515296
11086,偏好语种,德语,1.01640602632
11086,偏好语种,其他,0.951520825429
11086,偏好语种,国语,0.877655851825
11086,偏好语种,日语,0.804870435059
11087,偏好节目类型,广告,1.41616322145
11087,偏好节目类型,恐怖,1.32353201505
11087,偏好节目类型,大陆剧场,1.31170905271
11087,偏好节目类型,综艺娱乐,1.28605793885
11087,偏好地区,其他,0.962434785524
11087,偏好地区,台湾,0.945056469209
11087,偏好地区,其他国家,0.905428162885
11087,偏好地区,美国,0.89876047462
11094,偏好节目类型,广告,1.36599418839
11094,偏好节目类型,恐怖,1.30690399807
11094,偏好节目类型,动作,1.29395170271
11094,偏好节目类型,大陆剧场,1.29026261364
11094,偏好地区,其他,0.518802048689
11096,偏好节目类型,广告,0.978192234491
11096,偏好节目类型,综艺娱乐,0.942070139693
11096,偏好节目类型,大陆剧场,0.93538253861
11096,偏好节目类型,电视剧场,0.911860515064
11096,偏好语种,德语,0.58591549646
11096,偏好语种,法语,0.567478504163
11096,偏好语种,其他,0.508986245322
11098,偏好节目类型,广告,0.909986468656
11098,偏好语种,法语,0.876643523552
11098,偏好节目类型,恐怖,0.841159198358
11098,偏好节目类型,大陆剧场,0.807371230778
11098,偏好节目类型,动作,0.8068238559
11098,偏好语种,其他,0.784500041032
11098,偏好地区,台湾,0.761797707376
11098,偏好语种,国语,0.73652768279
11098,偏好地区,其他国家,0.698705140236
11098,偏好地区,法国,0.688264362845
11098,偏好语种,日语,0.679998642452
11098,偏好地区,大陆,0.663816845045
11099,偏好节目类型,动作,2.58528162015
11099,偏好节目类型,大陆剧场,2.54880682529
11099,偏好节目类型,综艺娱乐,2.52007702751
11099,偏好节目类型,纪录片,2.44437922289
11099,偏好地区,台湾,1.48408550979
11099,偏好地区,其他国家,1.38725787875
11099,偏好地区,美国,1.3497340131
11099,偏好地区,法国,1.33974555104
11099,偏好语种,法语,0.896934565289
11099,偏好语种,其他,0.801052914906
11099,偏好语种,国语,0.762071970127
11099,偏好语种,日语,0.714229289929
11101,偏好节目类型,动作,3.03154900126
11101,偏好节目类型,爱情,2.89513184131
11101,偏好节目类型,悬念,2.8363195328
11101,偏好节目类型,动作片,2.81692912165
11101,偏好地区,美国,2.12191113763
11101,偏好地区,大陆,2.02401233679
11101,偏好地区,日本,2.01355061217
11101,偏好地区,中国,1.89665126277
11101,偏好语种,国语,1.27704286274
11101,偏好语种,日语,1.20293810473
11101,偏好语种,英语,1.14354938695
11101,偏好语种,德语,0.887890412208
11103,偏好节目类型,电视剧场,2.45968743904
11103,偏好节目类型,恐怖,2.43743671072
11103,偏好节目类型,综艺娱乐,2.37843972364
11103,偏好节目类型,动作片,2.32326258668
11103,偏好语种,其他,0.822796481275
11103,偏好语种,国语,0.770788333983
11103,偏好地区,其他国家,0.741900650003
11103,偏好地区,法国,0.71601443612
11103,偏好语种,日语,0.714797049581
11103,偏好地区,美国,0.706515222899
11103,偏好语种,英语,0.692059602984
11103,偏好地区,大陆,0.686295495031
11104,偏好节目类型,恐怖,1.56871798766
11104,偏好节目类型,动作,1.54192330473
11104,偏好节目类型,大陆剧场,1.54100389232
11104,偏好节目类型,综艺娱乐,1.51793487485
11104,偏好语种,法语,1.0314352958
11104,偏好地区,台湾,1.03022037475
11104,偏好地区,其他国家,0.944950447571
11104,偏好地区,法国,0.93088602477
11104,偏好语种,其他,0.922717599448
11104,偏好地区,大陆,0.897736670146
11104,偏好语种,国语,0.86818840073
11104,偏好语种,日语,0.803571368139
11106,偏好节目类型,恐怖,1.67160408301
11106,偏好节目类型,动作,1.63063428519
11106,偏好节目类型,大陆剧场,1.628131686
11106,偏好节目类型,综艺娱乐,1.5791432894
11106,偏好语种,国语,1.10482116859
11106,偏好语种,日语,1.03647279152
11106,偏好地区,法国,1.01544013558
11106,偏好地区,美国,1.0082942367
11106,偏好语种,英语,0.988676435806
11106,偏好地区,大陆,0.968927529477
11106,偏好地区,日本,0.959145758608
11106,偏好语种,德语,0.954026383175
11110,偏好节目类型,生活服务,0.503609627124
11112,偏好节目类型,生活服务,2.52027708489
11112,偏好节目类型,综艺娱乐,2.2785117141
11112,偏好节目类型,动作,2.25072982001
11112,偏好节目类型,电视剧场,2.22558182764
11112,偏好地区,其他国家,1.73696490176
11112,偏好地区,美国,1.68360415672
11112,偏好地区,法国,1.6653328474
11112,偏好地区,日本,1.58301154748
11112,偏好语种,其他,1.35056226335
11112,偏好语种,国语,1.26514372226
11112,偏好语种,日语,1.17327332495
11112,偏好语种,英语,1.13599101057
11120,偏好节目类型,大陆剧场,3.00397141495
11120,偏好节目类型,电视剧场,2.98670169975
11120,偏好节目类型,动作,2.93385865538
11120,偏好节目类型,纪录片,2.92841098223
11120,偏好地区,美国,1.86332353329
11120,偏好地区,法国,1.82302772044
11120,偏好地区,日本,1.73511710088
11120,偏好地区,中国,1.64670877632
11120,偏好语种,国语,1.57502517228
11120,偏好语种,日语,1.49706685379
11120,偏好语种,英语,1.402564208
11120,偏好语种,粤语,0.872145270929
11121,偏好节目类型,欧美剧场,1.36628484757
11121,偏好节目类型,广告,1.28687117084
11121,偏好节目类型,综艺娱乐,1.25159942825
11121,偏好节目类型,动作,1.22491943885
11121,偏好地区,其他,0.596596403512
11121,偏好地区,台湾,0.565793080976
11121,偏好地区,其他国家,0.526396132407
11121,偏好地区,法国,0.526331427782
11122,偏好节目类型,电视剧场,1.54603214909
11122,偏好节目类型,大陆剧场,1.54514971405
11122,偏好节目类型,恐怖,1.5353144134
11122,偏好节目类型,综艺娱乐,1.48393162272
11122,偏好地区,其他国家,1.26215678581
11122,偏好地区,法国,1.22651565975
11122,偏好地区,美国,1.19671718051
11122,偏好地区,大陆,1.17834827999
11122,偏好语种,其他,1.0535909228
11122,偏好语种,国语,0.992544599204
11122,偏好语种,日语,0.924784901794
11122,偏好语种,英语,0.886495425856
11125,偏好节目类型,生活服务,0.854065941527
11125,偏好节目类型,广告,0.794563697554
11125,偏好节目类型,综艺娱乐,0.764797348991
11125,偏好节目类型,纪录片,0.743840601797
11125,偏好地区,其他,0.66558700254
11125,偏好地区,台湾,0.631221573928
11125,偏好地区,其他国家,0.587268749618
11125,偏好地区,法国,0.58719656253
11130,偏好地区,其他,1.10351421555
11130,偏好地区,台湾,1.07504014119
11130,偏好地区,其他国家,1.02327315787
11130,偏好地区,美国,1.0027153153
11130,偏好节目类型,生活服务,0.691840697397
11130,偏好语种,德语,0.654023715613
11130,偏好节目类型,广告,0.650634673499
11130,偏好语种,法语,0.63344356322
11130,偏好节目类型,恐怖,0.608017580466
11130,偏好节目类型,大陆剧场,0.588245226133
11130,偏好语种,其他,0.568152024264
11130,偏好语种,国语,0.525375161217
11133,偏好语种,德语,0.670593805482
11133,偏好语种,法语,0.649492242371
11133,偏好地区,其他,0.62129824513
11133,偏好地区,台湾,0.589219523027
11133,偏好语种,其他,0.582546502441
11133,偏好地区,其他国家,0.548191359154
11133,偏好地区,法国,0.54812397546
11133,偏好语种,国语,0.538685861469
11134,偏好节目类型,大陆剧场,1.76210416146
11134,偏好节目类型,电视剧场,1.75342146635
11134,偏好节目类型,恐怖,1.68734802148
11134,偏好节目类型,动作片,1.65255846422
11134,偏好地区,其他国家,1.43326054812
11134,偏好地区,美国,1.37347522477
11134,偏好地区,法国,1.3690565895
11134,偏好地区,大陆,1.30951831486
11134,偏好语种,其他,1.20287312322
11134,偏好语种,国语,1.12376932799
11134,偏好语种,日语,1.04364355828
11134,偏好语种,英语,1.01304702297
11136,偏好节目类型,生活服务,0.741102370615
11136,偏好语种,德语,0.700592676758
11136,偏好节目类型,广告,0.696962322033
11136,偏好语种,法语,0.678547139709
11136,偏好节目类型,恐怖,0.651310730859
11136,偏好节目类型,大陆剧场,0.630130510146
11136,偏好语种,其他,0.60860659634
11136,偏好语种,国语,0.562783858922
11138,偏好地区,英国,1.03372895342
11138,偏好地区,台湾,0.955566340102
11138,偏好节目类型,生活服务,0.915318199541
11138,偏好节目类型,欧美剧场,0.900362286119
11138,偏好地区,其他国家,0.880732715695
11138,偏好节目类型,恐怖,0.844094477479
11138,偏好地区,日本,0.84156655727
11138,偏好节目类型,动作,0.802689010428
11138,偏好语种,粤语,0.757770882603
11138,偏好语种,其他,0.648005894855
11138,偏好语种,国语,0.609262423834
11138,偏好语种,日语,0.57132645092
11144,偏好节目类型,欧美剧场,1.14908637543
11144,偏好节目类型,生活服务,1.14541294046
11144,偏好节目类型,动作,1.10079065433
11144,偏好节目类型,电视剧场,1.08340516403
11144,偏好地区,英国,0.891078157613
11144,偏好语种,粤语,0.791568550438
11144,偏好地区,其他国家,0.790544955093
11144,偏好地区,美国,0.762734465071
11144,偏好地区,法国,0.745321668247
11144,偏好语种,其他,0.66092298029
11144,偏好语种,国语,0.626411708461
11144,偏好语种,日语,0.590343144779
11148,偏好地区,其他,0.861264664661
11148,偏好地区,台湾,0.840855193489
11148,偏好地区,其他国家,0.801795447775
11148,偏好地区,美国,0.788490452043
11152,偏好节目类型,生活服务,0.980840269179
11152,偏好地区,其他,0.935830842745
11152,偏好语种,德语,0.926816998706
11152,偏好语种,法语,0.92590122744
11152,偏好地区,台湾,0.923825259776
11152,偏好节目类型,广告,0.9198992951
11152,偏好节目类型,恐怖,0.890970898592
11152,偏好节目类型,大陆剧场,0.852975011054
11152,偏好地区,法国,0.850773364106
11152,偏好地区,美国,0.812248848519
11152,偏好语种,国语,0.775753268928
11152,偏好语种,日语,0.72250743599
11155,偏好节目类型,生活服务,0.714244617019
11155,偏好地区,其他,0.678347425373
11155,偏好语种,德语,0.675203005601
11155,偏好节目类型,广告,0.671704215929
11155,偏好语种,法语,0.653956404874
11155,偏好地区,台湾,0.643323153667
11155,偏好节目类型,恐怖,0.627707050966
11155,偏好节目类型,大陆剧场,0.607294407273
11155,偏好地区,其他国家,0.598527679756
11155,偏好地区,法国,0.598454108719
11155,偏好语种,其他,0.586550526019
11155,偏好语种,国语,0.542388417199
11156,偏好地区,台湾,1.27632696118
11156,偏好地区,其他国家,1.16535902484
11156,偏好地区,法国,1.14244435834
11156,偏好地区,大陆,1.11009296844
11156,偏好节目类型,生活服务,1.04157641214
11156,偏好语种,法语,0.939078967799
11156,偏好节目类型,恐怖,0.896514626926
11156,偏好节目类型,动作,0.887540677625
11156,偏好节目类型,大陆剧场,0.872666458054
11156,偏好语种,其他,0.840350884221
11156,偏好语种,国语,0.789100623955
11156,偏好语种,日语,0.72868279647
11159,偏好节目类型,恐怖,1.11726475472
11159,偏好节目类型,动作,1.11254012913
11159,偏好节目类型,纪录片,1.0940605312
11159,偏好节目类型,电视剧场,1.0866159825
11159,偏好语种,法语,0.8322470813
11159,偏好地区,台湾,0.822190598629
11159,偏好地区,其他国家,0.74572512446
11159,偏好语种,其他,0.743050573022
11159,偏好地区,法国,0.725830469895
11159,偏好地区,日本,0.716788343369
11159,偏好语种,国语,0.70832760535
11159,偏好语种,日语,0.665366693342
11162,偏好节目类型,广告,2.87662520088
11162,偏好节目类型,大陆剧场,2.86551712479
11162,偏好节目类型,动作,2.80975703736
11162,偏好节目类型,综艺娱乐,2.7842962266
11162,偏好地区,其他,1.31703282347
11162,偏好地区,美国,1.27362793937
11162,偏好语种,德语,1.26966853105
11162,偏好地区,大陆,1.16805479271
11162,偏好地区,日本,1.15502404554
11162,偏好语种,国语,1.15450270358
11162,偏好语种,日语,1.09897921361
11162,偏好语种,英语,1.03626157671
11163,偏好节目类型,生活服务,0.60055782802
11163,偏好语种,德语,0.571817669562
11163,偏好节目类型,广告,0.564788610761
11163,偏好语种,法语,0.553824293328
11163,偏好节目类型,恐怖,0.527794503701
11163,偏好节目类型,大陆剧场,0.510630954032
11166,偏好节目类型,生活服务,2.74484596793
11166,偏好节目类型,电视剧场,2.55915313277
11166,偏好节目类型,恐怖,2.49977717086
11166,偏好节目类型,综艺娱乐,2.47112127597
11166,偏好地区,台湾,1.28380725386
11166,偏好地区,其他国家,1.20488332822
11166,偏好地区,美国,1.17438286053
11166,偏好地区,法国,1.16482134675
11166,偏好语种,法语,0.807161073481
11166,偏好语种,其他,0.721519861585
11166,偏好语种,国语,0.682389940488
11166,偏好语种,日语,0.635328151558
11168,偏好节目类型,广告,2.70845240224
11168,偏好节目类型,大陆剧场,2.68590052351
11168,偏好节目类型,恐怖,2.67757696929
11168,偏好节目类型,电视剧场,2.66172044507
11168,偏好语种,德语,0.81861022386
11168,偏好语种,其他,0.739787792948
11168,偏好语种,国语,0.683158767381
11168,偏好语种,日语,0.623310097324
11168,偏好地区,其他,0.523680358966
11169,偏好节目类型,恐怖,1.59347749851
11169,偏好节目类型,广告,1.59175020472
11169,偏好节目类型,动作,1.58042913675
11169,偏好节目类型,电视剧场,1.56253123028
11169,偏好地区,其他,0.957401545205
11169,偏好地区,其他国家,0.955426060494
11169,偏好语种,德语,0.944075670794
11169,偏好地区,法国,0.906789859988
11169,偏好语种,其他,0.902099884548
11169,偏好地区,大陆,0.880532229441
11169,偏好语种,日语,0.784755372109
11169,偏好语种,英语,0.767580843573
11177,偏好节目类型,恐怖,2.30606416753
11177,偏好节目类型,大陆剧场,2.25722962854
11177,偏好节目类型,电视剧场,2.2401524955
11177,偏好节目类型,综艺娱乐,2.21527304316
11177,偏好语种,其他,1.08389552628
11177,偏好地区,其他国家,1.0660156359
11177,偏好地区,美国,1.02024634466
11177,偏好地区,法国,1.01956373329
11177,偏好语种,国语,1.01867123543
11177,偏好地区,日本,0.979607775757
11177,偏好语种,日语,0.94972999454
11177,偏好语种,英语,0.91279566691
11182,偏好节目类型,广告,0.891429608533
11182,偏好节目类型,动作,0.842579243701
11182,偏好节目类型,恐怖,0.839367095548
11182,偏好节目类型,电视剧场,0.828358087098
11182,偏好语种,德语,0.518578225625
11182,偏好语种,法语,0.502260134008
11183,偏好节目类型,电视剧场,1.88553714117
11183,偏好节目类型,欧美剧场,1.8802117733
11183,偏好节目类型,生活服务,1.87803385418
11183,偏好节目类型,动作,1.85765118831
11183,偏好语种,德语,1.3762059087
11183,偏好语种,其他,1.32800819594
11183,偏好语种,日语,1.15525776431
11183,偏好语种,英语,1.1301772592
11183,偏好地区,英国,0.911573700087
11183,偏好地区,其他国家,0.871867313387
11183,偏好地区,美国,0.871457102572
11183,偏好地区,其他,0.861835399371
11187,偏好节目类型,恐怖,1.45356828227
11187,偏好节目类型,大陆剧场,1.37668896676
11187,偏好节目类型,纪录片,1.36808846878
11187,偏好节目类型,动作,1.36682142889
11187,偏好地区,台湾,0.820617328721
11187,偏好地区,其他国家,0.752243697465
11187,偏好地区,法国,0.740574706487
11187,偏好地区,大陆,0.714909650499
11187,偏好语种,法语,0.607204466734
11187,偏好语种,其他,0.542358248182
11187,偏好语种,国语,0.515569485272
11187,偏好语种,粤语,0.507687402147
11189,偏好节目类型,恐怖,1.49339118621
11189,偏好节目类型,动作,1.46699382375
11189,偏好节目类型,纪录片,1.44841220763
11189,偏好节目类型,大陆剧场,1.44426010063
11189,偏好语种,法语,0.932322578407
11189,偏好地区,台湾,0.932100914029
11189,偏好地区,其他国家,0.850876192814
11189,偏好地区,法国,0.833951095592
11189,偏好语种,其他,0.833325877384
11189,偏好地区,大陆,0.810627386018
11189,偏好语种,国语,0.78860423512
11189,偏好语种,日语,0.734715738169
11193,偏好节目类型,广告,2.05072973037
11193,偏好节目类型,动作,1.97645534926
11193,偏好节目类型,恐怖,1.95747293709
11193,偏好节目类型,电视剧场,1.93329377185
11193,偏好地区,其他国家,1.55185373201
11193,偏好地区,法国,1.49597688371
11193,偏好地区,美国,1.47981689393
11193,偏好地区,大陆,1.42721319267
11193,偏好语种,德语,0.968584824396
11193,偏好语种,其他,0.905158931673
11193,偏好语种,国语,0.834940911941
11193,偏好语种,日语,0.76550636353
11205,偏好节目类型,广告,0.999990093302
11205,偏好节目类型,恐怖,0.925359385435
11205,偏好节目类型,大陆剧场,0.888897374231
11205,偏好节目类型,动作,0.888244064581
11207,偏好节目类型,综艺娱乐,2.20684673404
11207,偏好节目类型,电视剧场,2.20513568629
11207,偏好节目类型,动作,2.20486987199
11207,偏好节目类型,大陆剧场,2.17303535864
11207,偏好地区,台湾,1.60195948232
11207,偏好地区,其他国家,1.49606886238
11207,偏好地区,美国,1.45376381565
11207,偏好地区,法国,1.44333427178
11207,偏好语种,法语,1.05914547795
11207,偏好语种,其他,0.946673875686
11207,偏好语种,国语,0.895922152701
11207,偏好语种,日语,0.834756051857
11210,偏好节目类型,生活服务,0.83158799454
11210,偏好地区,台湾,0.823631990761
11210,偏好语种,法语,0.812864345284
11210,偏好地区,其他,0.797714656265
11210,偏好语种,德语,0.785376107835
11210,偏好节目类型,恐怖,0.784366159622
11210,偏好节目类型,广告,0.7773978282
11210,偏好节目类型,纪录片,0.752025113461
11210,偏好地区,法国,0.750259617211
11210,偏好地区,美国,0.732672566975
11210,偏好语种,国语,0.688627819006
11210,偏好语种,日语,0.659530034854
11214,偏好节目类型,广告,2.67450865967
11214,偏好节目类型,电视剧场,2.6074719669
11214,偏好节目类型,动作,2.59291199604
11214,偏好节目类型,纪录片,2.57603257081
11214,偏好地区,其他,1.87571083752
11214,偏好地区,美国,1.80276634446
11214,偏好地区,大陆,1.67707744433
11214,偏好地区,日本,1.65785411807
11214,偏好语种,德语,1.50363878772
11214,偏好语种,国语,1.34255541754
11214,偏好语种,日语,1.26875997541
11214,偏好语种,英语,1.20699071162
11217,偏好节目类型,广告,1.16179096569
11217,偏好节目类型,大陆剧场,1.13037868253
11217,偏好节目类型,电视剧场,1.13015943535
11217,偏好节目类型,恐怖,1.10909640336
11217,偏好语种,德语,0.562729064108
11217,偏好地区,其他,0.556706850084
11217,偏好地区,其他国家,0.535804984041
11217,偏好语种,其他,0.515727994343
11217,偏好地区,美国,0.515533951647
11217,偏好地区,法国,0.511423554
11220,偏好节目类型,欧美剧场,1.51058642786
11220,偏好节目类型,广告,1.42501560361
11220,偏好节目类型,恐怖,1.42271187379
11220,偏好节目类型,动作,1.40983174027
11220,偏好地区,其他,1.08257259294
11220,偏好地区,其他国家,1.06347716949
11220,偏好地区,法国,1.01310576597
11220,偏好地区,大陆,0.970927840645
11220,偏好语种,德语,0.957924931684
11220,偏好语种,其他,0.916812883149
11220,偏好语种,日语,0.792243193799
11220,偏好语种,英语,0.778002768052
11222,偏好节目类型,广告,2.78370300112
11222,偏好节目类型,恐怖,2.71400083101
11222,偏好节目类型,综艺娱乐,2.63865325327
11222,偏好节目类型,悬念,2.63034039165
11222,偏好地区,其他,1.78171826349
11222,偏好地区,法国,1.68012415966
11222,偏好地区,大陆,1.59282685424
11222,偏好地区,日本,1.55716890653
11222,偏好语种,德语,1.49972883785
11222,偏好语种,日语,1.28388639941
11222,偏好语种,英语,1.22452798856
11222,偏好语种,国语,0.978976765751
11231,偏好节目类型,广告,1.46558498754
11231,偏好节目类型,大陆剧场,1.38299139204
11231,偏好节目类型,恐怖,1.36671313743
11231,偏好节目类型,电视剧场,1.35187924046
11231,偏好地区,其他,0.976823547005
11231,偏好语种,德语,0.923143517983
11231,偏好地区,其他国家,0.916836555962
11231,偏好地区,法国,0.886766611087
11231,偏好地区,美国,0.875090400109
11231,偏好语种,其他,0.852072459392
11231,偏好语种,国语,0.786292844869
11231,偏好语种,日语,0.719625042955
11235,偏好节目类型,生活服务,0.709592621642
11235,偏好地区,其他,0.673929234446
11235,偏好语种,德语,0.670805294809
11235,偏好节目类型,广告,0.667329293343
11235,偏好语种,法语,0.649697076768
11235,偏好地区,台湾,0.639133081715
11235,偏好节目类型,恐怖,0.623618689319
11235,偏好节目类型,大陆剧场,0.603338996609
11235,偏好地区,其他国家,0.594629368263
11235,偏好地区,法国,0.594556276408
11235,偏好语种,其他,0.582730223744
11235,偏好语种,国语,0.53885575017
11237,偏好节目类型,广告,1.82450452739
11237,偏好节目类型,综艺娱乐,1.79283215291
11237,偏好节目类型,纪录片,1.76486855467
11237,偏好节目类型,电视剧场,1.75301595242
11237,偏好地区,台湾,1.00502990252
11237,偏好地区,其他,0.991398487476
11237,偏好地区,法国,0.919548313678
11237,偏好地区,美国,0.889853032166
11239,偏好节目类型,恐怖,1.75345555741
11239,偏好节目类型,纪录片,1.70542433412
11239,偏好节目类型,动作,1.7038396557
11239,偏好节目类型,大陆剧场,1.68653036216
11239,偏好语种,法语,1.19506153705
11239,偏好地区,台湾,1.16426222048
11239,偏好语种,其他,1.06845244781
11239,偏好地区,法国,1.03821902893
11239,偏好地区,美国,1.01580020418
11239,偏好语种,国语,1.00932815797
11239,偏好地区,大陆,1.00306103124
11239,偏好语种,日语,0.938472752153
11241,偏好节目类型,欧美剧场,1.79451126016
11241,偏好节目类型,大陆剧场,1.72456194009
11241,偏好节目类型,广告,1.7163276899
11241,偏好节目类型,电视剧场,1.68139230819
11241,偏好语种,其他,0.997035357879
11241,偏好语种,国语,0.928403075436
11241,偏好语种,日语,0.860073004267
11241,偏好语种,英语,0.839617379867
11241,偏好地区,其他,0.795825143599
11241,偏好地区,其他国家,0.776129477759
11241,偏好地区,美国,0.749850381015
11241,偏好地区,法国,0.73572274621
11244,偏好地区,其他,0.816215487312
11244,偏好语种,德语,0.80607895531
11244,偏好地区,其他国家,0.770976668844
11244,偏好语种,其他,0.746591835726
11244,偏好地区,法国,0.74318709765
11244,偏好地区,美国,0.737388955633
11244,偏好语种,国语,0.688876788816
11244,偏好语种,日语,0.630782006144
11244,偏好节目类型,生活服务,0.589566737826
11244,偏好节目类型,广告,0.55698647125
11244,偏好节目类型,大陆剧场,0.553522139641
11244,偏好节目类型,警匪,0.548591526088
11257,偏好语种,法语,0.828123786803
11257,偏好语种,其他,0.739296975068
11257,偏好语种,国语,0.705200476477
11257,偏好语种,日语,0.662902034331
11260,偏好地区,其他,0.665732387111
11260,偏好语种,德语,0.662646443238
11260,偏好语种,法语,0.641794959631
11260,偏好地区,台湾,0.631359452037
11260,偏好地区,其他国家,0.587397027086
11260,偏好地区,法国,0.58732482423
11260,偏好语种,其他,0.575642609144
11260,偏好语种,国语,0.53230177077
11262,偏好节目类型,恐怖,1.22572607495
11262,偏好节目类型,动作,1.19412013995
11262,偏好节目类型,纪录片,1.19063631535
11262,偏好节目类型,电视剧场,1.185553157
11262,偏好语种,法语,0.898277151471
11262,偏好语种,其他,0.803796958094
11262,偏好语种,国语,0.755035994436
11262,偏好语种,日语,0.697503002207
11262,偏好地区,台湾,0.663952763911
11262,偏好地区,其他国家,0.607071629441
11262,偏好地区,法国,0.596022066887
11262,偏好地区,大陆,0.577810181838
11266,偏好节目类型,生活服务,1.21121106022
11266,偏好节目类型,动作,1.14630375179
11266,偏好节目类型,广告,1.13767722732
11266,偏好节目类型,电视剧场,1.10822646428
11266,偏好语种,德语,1.01936046845
11266,偏好语种,其他,0.939202371962
11266,偏好语种,国语,0.866747632246
11266,偏好地区,其他,0.811884471765
11266,偏好语种,日语,0.793053602816
11266,偏好地区,其他国家,0.74471898629
11266,偏好地区,法国,0.729163446311
11266,偏好地区,美国,0.705435232684
11270,偏好节目类型,广告,1.20542737092
11270,偏好节目类型,恐怖,1.109293654
11270,偏好节目类型,纪录片,1.06267088906
11270,偏好节目类型,大陆剧场,1.06123646165
11270,偏好地区,其他,0.530253659936
11270,偏好地区,台湾,0.502875730037
11271,偏好节目类型,广告,2.2066650381
11271,偏好节目类型,电视剧场,2.17180506583
11271,偏好节目类型,综艺娱乐,2.13796632581
11271,偏好节目类型,历史,2.04997618683
11278,偏好节目类型,生活服务,0.939436056578
11278,偏好语种,法语,0.837652111648
11278,偏好节目类型,动作,0.802446242459
11278,偏好地区,台湾,0.799647996724
11278,偏好节目类型,恐怖,0.796517296218
11278,偏好节目类型,纪录片,0.780320494808
11278,偏好语种,其他,0.748329773629
11278,偏好地区,其他国家,0.727323231842
11278,偏好语种,国语,0.710527949876
11278,偏好地区,法国,0.71008052183
11278,偏好地区,大陆,0.694393851929
11278,偏好语种,日语,0.664464903012
11286,偏好节目类型,广告,1.37292282198
11286,偏好节目类型,恐怖,1.32516620535
11286,偏好节目类型,综艺娱乐,1.25226863379
11286,偏好节目类型,大陆剧场,1.2347522756
11286,偏好语种,德语,0.97669852269
11286,偏好语种,其他,0.914912601385
11286,偏好地区,其他,0.874326642805
11286,偏好地区,其他国家,0.844285206675
11286,偏好语种,国语,0.843872475967
11286,偏好地区,美国,0.813187080773
11286,偏好地区,法国,0.804474466892
11286,偏好语种,日语,0.77395661881
11289,偏好节目类型,生活服务,1.22072240905
11289,偏好地区,其他,1.20804730591
11289,偏好语种,德语,1.19279437625
11289,偏好节目类型,动作,1.15764254441
11289,偏好节目类型,广告,1.15161088941
11289,偏好地区,其他国家,1.14309244801
11289,偏好节目类型,恐怖,1.11139303913
11289,偏好语种,其他,1.10660857209
11289,偏好地区,法国,1.1008710244
11289,偏好地区,美国,1.09391098698
11289,偏好语种,国语,1.02100656721
11289,偏好语种,日语,0.935125916574
11291,偏好节目类型,恐怖,1.36190034386
11291,偏好节目类型,动作,1.33407500479
11291,偏好节目类型,纪录片,1.31943194567
11291,偏好节目类型,大陆剧场,1.31549948573
11291,偏好语种,法语,0.97691376346
11291,偏好语种,其他,0.87384496356
11291,偏好地区,台湾,0.851964172001
11291,偏好语种,国语,0.822814240823
11291,偏好地区,其他国家,0.779270586974
11291,偏好地区,法国,0.765395667927
11291,偏好语种,日语,0.762222400374
11291,偏好地区,大陆,0.741544798051
11292,偏好节目类型,广告,2.1981886645
11292,偏好节目类型,综艺娱乐,2.11613629363
11292,偏好节目类型,电视剧场,2.03146986113
11292,偏好节目类型,大陆剧场,2.01900327146
11292,偏好地区,其他,0.863499601524
11292,偏好地区,其他国家,0.840987301775
11292,偏好地区,美国,0.812170938417
11292,偏好地区,法国,0.797767071968
11295,偏好节目类型,广告,0.811403449286
11295,偏好节目类型,恐怖,0.743416011493
11295,偏好节目类型,纪录片,0.715236149647
11295,偏好节目类型,综艺娱乐,0.71361963251
11295,偏好语种,德语,0.562122262575
11295,偏好语种,法语,0.544433971537
11299,偏好节目类型,广告,1.40571561746
11299,偏好节目类型,恐怖,1.31592079357
11299,偏好节目类型,动作,1.30325288992
11299,偏好节目类型,电视剧场,1.28376348534
11299,偏好语种,德语,0.644522268278
11299,偏好地区,其他,0.610449664013
11299,偏好语种,其他,0.594837958492
11299,偏好地区,其他国家,0.576917186354
11299,偏好地区,法国,0.555968762368
11299,偏好地区,美国,0.551876814387
11299,偏好语种,国语,0.548918679458
11299,偏好语种,日语,0.502369467568
11314,偏好节目类型,生活服务,0.759358508025
11314,偏好地区,英国,0.754729709196
11314,偏好语种,粤语,0.751231226071
11314,偏好节目类型,欧美剧场,0.747338470805
11314,偏好地区,台湾,0.680190718673
