用户号,机顶盒设备号,节目名称,节目ID,观看次数,分类,二级目录,分类名称,二级目录ID,分类名称ID,观看时长,点播日期,最早观看时间,最近观看时间,观看时间跨度,语种,地区,时间跨度,使用时长,总观看时长,一级标签,二级标签,地区参数,字母语种,正题名
10999,10547,极限挑战 第三季：夏雨变身木乃伊 张艺兴逆袭老狐狸,1116,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,7500,,2017-09-09 21:16,2017-09-09 21:16,0.000000,国语,大陆,5980140.000000,7786560.000000,91980,语言,中文,大陆,中文,极限挑战 第三季：夏雨变身木乃伊 张艺兴逆袭老狐狸
10947,10308,极限挑战 第二季20160703期,1135,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,72660,,2017-08-28 23:27,2017-08-28 23:27,0.000000,国语,大陆,4763160.000000,7083180.000000,388620,节目分类,综艺娱乐,大陆,中文,极限挑战 第二季20160703期
10947,10308,极限挑战 第二季20160703期,1135,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,72660,,2017-08-28 23:27,2017-08-28 23:27,0.000000,国语,大陆,4763160.000000,7083180.000000,388620,地区,大陆,大陆,中文,极限挑战 第二季20160703期
10947,10308,极限挑战 第二季20160703期,1135,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,72660,,2017-08-28 23:27,2017-08-28 23:27,0.000000,国语,大陆,4763160.000000,7083180.000000,388620,节目归属,精彩点,大陆,中文,极限挑战 第二季20160703期
10947,10308,极限挑战 第二季20160703期,1135,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,72660,,2017-08-28 23:27,2017-08-28 23:27,0.000000,国语,大陆,4763160.000000,7083180.000000,388620,语言,中文,大陆,中文,极限挑战 第二季20160703期
10319,10687,猪猪侠之五灵守卫者,1367,1,精彩点/电视剧场,精彩点,电视剧场,2,12,6180,,2017-07-18 11:01,2017-07-18 11:01,0.000000,国语,大陆,1380240.000000,7812660.000000,301560,节目分类,电视剧场,大陆,中文,猪猪侠之五灵守卫者
10319,10687,猪猪侠之五灵守卫者,1367,1,精彩点/电视剧场,精彩点,电视剧场,2,12,6180,,2017-07-18 11:01,2017-07-18 11:01,0.000000,国语,大陆,1380240.000000,7812660.000000,301560,地区,大陆,大陆,中文,猪猪侠之五灵守卫者
10319,10687,猪猪侠之五灵守卫者,1367,1,精彩点/电视剧场,精彩点,电视剧场,2,12,6180,,2017-07-18 11:01,2017-07-18 11:01,0.000000,国语,大陆,1380240.000000,7812660.000000,301560,节目归属,精彩点,大陆,中文,猪猪侠之五灵守卫者
10319,10687,猪猪侠之五灵守卫者,1367,1,精彩点/电视剧场,精彩点,电视剧场,2,12,6180,,2017-07-18 11:01,2017-07-18 11:01,0.000000,国语,大陆,1380240.000000,7812660.000000,301560,语言,中文,大陆,中文,猪猪侠之五灵守卫者
10782,10356,极限挑战 第一季20150614期,1102,2,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,60,,2017-07-15 12:41,2017-07-15 12:42,60.000000,国语,大陆,1205640.000000,7288980.000000,297840,节目分类,综艺娱乐,大陆,中文,极限挑战 第一季20150614期
10782,10356,极限挑战 第一季20150614期,1102,2,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,60,,2017-07-15 12:41,2017-07-15 12:42,60.000000,国语,大陆,1205640.000000,7288980.000000,297840,地区,大陆,大陆,中文,极限挑战 第一季20150614期
10782,10356,极限挑战 第一季20150614期,1102,2,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,60,,2017-07-15 12:41,2017-07-15 12:42,60.000000,国语,大陆,1205640.000000,7288980.000000,297840,节目归属,精彩点,大陆,中文,极限挑战 第一季20150614期
10782,10356,极限挑战 第一季20150614期,1102,2,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,60,,2017-07-15 12:41,2017-07-15 12:42,60.000000,国语,大陆,1205640.000000,7288980.000000,297840,语言,中文,大陆,中文,极限挑战 第一季20150614期
10999,10547,发现：天上王陵,379,3,精彩点/科学教育,精彩点,科学教育,2,22,1440,,2017-09-04 16:41,2017-09-04 17:29,2880.000000,国语,大陆,5534520.000000,7786560.000000,91980,节目分类,科学教育,大陆,中文,发现：天上王陵
10999,10547,发现：天上王陵,379,3,精彩点/科学教育,精彩点,科学教育,2,22,1440,,2017-09-04 16:41,2017-09-04 17:29,2880.000000,国语,大陆,5534520.000000,7786560.000000,91980,地区,大陆,大陆,中文,发现：天上王陵
10999,10547,发现：天上王陵,379,3,精彩点/科学教育,精彩点,科学教育,2,22,1440,,2017-09-04 16:41,2017-09-04 17:29,2880.000000,国语,大陆,5534520.000000,7786560.000000,91980,节目归属,精彩点,大陆,中文,发现：天上王陵
10999,10547,发现：天上王陵,379,3,精彩点/科学教育,精彩点,科学教育,2,22,1440,,2017-09-04 16:41,2017-09-04 17:29,2880.000000,国语,大陆,5534520.000000,7786560.000000,91980,语言,中文,大陆,中文,发现：天上王陵
10170,11265,暗黑杀神,1029,2,精彩点/其他,精彩点,其他,2,26,4140,,2017-07-03 19:58,2017-07-09 22:37,527940.000000,英语,美国,701280.000000,7854300.000000,307920,节目分类,其他,美国,中文,暗黑杀神
10170,11265,暗黑杀神,1029,2,精彩点/其他,精彩点,其他,2,26,4140,,2017-07-03 19:58,2017-07-09 22:37,527940.000000,英语,美国,701280.000000,7854300.000000,307920,地区,美国,美国,中文,暗黑杀神
10170,11265,暗黑杀神,1029,2,精彩点/其他,精彩点,其他,2,26,4140,,2017-07-03 19:58,2017-07-09 22:37,527940.000000,英语,美国,701280.000000,7854300.000000,307920,节目归属,精彩点,美国,中文,暗黑杀神
10170,11265,暗黑杀神,1029,2,精彩点/其他,精彩点,其他,2,26,4140,,2017-07-03 19:58,2017-07-09 22:37,527940.000000,英语,美国,701280.000000,7854300.000000,307920,语言,中文,美国,中文,暗黑杀神
10805,10774,非诚勿扰：男嘉宾妖娆舞姿嗨翻全场,1996,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,300,,2017-09-24 19:30,2017-09-24 19:30,0.000000,国语,大陆,6997260.000000,7418040.000000,118920,节目分类,综艺娱乐,大陆,中文,非诚勿扰：男嘉宾妖娆舞姿嗨翻全场
10805,10774,非诚勿扰：男嘉宾妖娆舞姿嗨翻全场,1996,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,300,,2017-09-24 19:30,2017-09-24 19:30,0.000000,国语,大陆,6997260.000000,7418040.000000,118920,地区,大陆,大陆,中文,非诚勿扰：男嘉宾妖娆舞姿嗨翻全场
10805,10774,非诚勿扰：男嘉宾妖娆舞姿嗨翻全场,1996,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,300,,2017-09-24 19:30,2017-09-24 19:30,0.000000,国语,大陆,6997260.000000,7418040.000000,118920,节目归属,精彩点,大陆,中文,非诚勿扰：男嘉宾妖娆舞姿嗨翻全场
10805,10774,非诚勿扰：男嘉宾妖娆舞姿嗨翻全场,1996,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,300,,2017-09-24 19:30,2017-09-24 19:30,0.000000,国语,大陆,6997260.000000,7418040.000000,118920,语言,中文,大陆,中文,非诚勿扰：男嘉宾妖娆舞姿嗨翻全场
10088,11234,快乐大本营：陈赫包贝尔大鹏上演颜值之争,779,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,1920,,2017-09-24 18:57,2017-09-24 18:57,0.000000,国语,大陆,7246440.000000,7769100.000000,130872.27,节目分类,综艺娱乐,大陆,中文,快乐大本营：陈赫包贝尔大鹏上演颜值之争
10088,11234,快乐大本营：陈赫包贝尔大鹏上演颜值之争,779,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,1920,,2017-09-24 18:57,2017-09-24 18:57,0.000000,国语,大陆,7246440.000000,7769100.000000,130872.27,地区,大陆,大陆,中文,快乐大本营：陈赫包贝尔大鹏上演颜值之争
10088,11234,快乐大本营：陈赫包贝尔大鹏上演颜值之争,779,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,1920,,2017-09-24 18:57,2017-09-24 18:57,0.000000,国语,大陆,7246440.000000,7769100.000000,130872.27,节目归属,精彩点,大陆,中文,快乐大本营：陈赫包贝尔大鹏上演颜值之争
10088,11234,快乐大本营：陈赫包贝尔大鹏上演颜值之争,779,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,1920,,2017-09-24 18:57,2017-09-24 18:57,0.000000,国语,大陆,7246440.000000,7769100.000000,130872.27,语言,中文,大陆,中文,快乐大本营：陈赫包贝尔大鹏上演颜值之争
10882,10780,极限挑战 第三季：张艺兴雪耻重振皮革厂,1121,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,5700,,2017-09-10 22:03,2017-09-10 22:03,0.000000,国语,大陆,6129540.000000,7847760.000000,39180,节目分类,综艺娱乐,大陆,中文,极限挑战 第三季：张艺兴雪耻重振皮革厂
10882,10780,极限挑战 第三季：张艺兴雪耻重振皮革厂,1121,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,5700,,2017-09-10 22:03,2017-09-10 22:03,0.000000,国语,大陆,6129540.000000,7847760.000000,39180,地区,大陆,大陆,中文,极限挑战 第三季：张艺兴雪耻重振皮革厂
10882,10780,极限挑战 第三季：张艺兴雪耻重振皮革厂,1121,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,5700,,2017-09-10 22:03,2017-09-10 22:03,0.000000,国语,大陆,6129540.000000,7847760.000000,39180,节目归属,精彩点,大陆,中文,极限挑战 第三季：张艺兴雪耻重振皮革厂
10882,10780,极限挑战 第三季：张艺兴雪耻重振皮革厂,1121,1,精彩点/综艺娱乐,精彩点,综艺娱乐,2,21,5700,,2017-09-10 22:03,2017-09-10 22:03,0.000000,国语,大陆,6129540.000000,7847760.000000,39180,语言,中文,大陆,中文,极限挑战 第三季：张艺兴雪耻重振皮革厂
10217,11037,小花仙,686,2,精彩点/大陆剧场,精彩点,大陆剧场,2,11,6240,,2017-08-25 10:02,2017-08-25 10:02,0.000000,国语,大陆,2296740.000000,2591880.000000,36900,节目分类,大陆剧场,大陆,中文,小花仙
10217,11037,小花仙,686,2,精彩点/大陆剧场,精彩点,大陆剧场,2,11,6240,,2017-08-25 10:02,2017-08-25 10:02,0.000000,国语,大陆,2296740.000000,2591880.000000,36900,地区,大陆,大陆,中文,小花仙
10217,11037,小花仙,686,2,精彩点/大陆剧场,精彩点,大陆剧场,2,11,6240,,2017-08-25 10:02,2017-08-25 10:02,0.000000,国语,大陆,2296740.000000,2591880.000000,36900,节目归属,精彩点,大陆,中文,小花仙
10217,11037,小花仙,686,2,精彩点/大陆剧场,精彩点,大陆剧场,2,11,6240,,2017-08-25 10:02,2017-08-25 10:02,0.000000,国语,大陆,2296740.000000,2591880.000000,36900,语言,中文,大陆,中文,小花仙
